id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd00016_c0	Pyridoxal phosphate	C8H9NO6P	1	NGVDGCNFYWLIFO-UHFFFAOYSA-L	Cc1ncc(COP(=O)([O-])O)c(C=O)c1[O-]	-272	C00018	cpd00016
cpd00683_c0	Dihydropteroate	C14H13N6O3	1	WBFYVDCHGVNRBH-UHFFFAOYSA-M	N=c1nc([O-])c2c([nH]1)NCC(CNc1ccc(C(=O)O)cc1)=N2	12.16	C00921	cpd00683
cpd12582_c0	Phosphatidylinositol-4,5-bisphosphate	C11H16O19P3R2	1				C04637	cpd12582
cpd00982_e0	FADH2	C27H33N9O15P2	1	YPZRHBJKEMOYQH-UYBVJOGSSA-L	Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC1OC(n3cnc4c(N)ncnc43)C(O)C1O)c1nc([O-])nc([O-])c1N2	-538.18	C01352	cpd00982
cpd00085_c0	beta-Alanine	C3H7NO2	1	UCMIRNVEIXFBKS-UHFFFAOYSA-N	NCCC(=O)O	-86.11	C00099	cpd00085
cpd00982_c0	FADH2	C27H33N9O15P2	1	YPZRHBJKEMOYQH-UYBVJOGSSA-L	Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC1OC(n3cnc4c(N)ncnc43)C(O)C1O)c1nc([O-])nc([O-])c1N2	-538.18	C01352	cpd00982
cpd00078_m0	Succinyl-CoA	C25H36N7O19P3S	1	VNOYUJKHFWYWIR-ITIYDSSPSA-I	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)CCC(=O)[O-]	-862.04	C00091	cpd00078
cpd00932_c0	5-O--1-Carboxyvinyl-3-phosphoshikimate	C10H10O10P	1	QUTYKIXIUDQOLK-PRJMDXOYSA-J	C=C(OC1CC(C(=O)[O-])=CC(OP(=O)([O-])[O-])C1O)C(=O)[O-]	-427.57	C01269	cpd00932
cpd00982_m0	FADH2	C27H33N9O15P2	1	YPZRHBJKEMOYQH-UYBVJOGSSA-L	Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC1OC(n3cnc4c(N)ncnc43)C(O)C1O)c1nc([O-])nc([O-])c1N2	-538.18	C01352	cpd00982
cpd01066_c0	L-Iditol	C6H14O6	1	FBPFZTCFMRRESA-UNTFVMJOSA-N	OCC(O)C(O)C(O)C(O)CO	-225.44	C01507	cpd01066
cpd01399_c0	Maltotetraose	C24H42O21	1	LUEWUZLMQUOBSB-ZLBHSGTGSA-N	OCC1OC(OC2C(CO)OC(OC3C(CO)OC(OC4C(CO)OC(O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C(O)C1O	-693.72	C02052	cpd01399
cpd00413_m0	Glutaryl-CoA	C26H38N7O19P3S	1	SYKWLIJQEHRDNH-CKRMAKSASA-I	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)CCCC(=O)[O-]	-860.42	C00527	cpd00413
cpd00294_c0	dAMP	C10H13N5O6P	1	KHWCHTKSEGGWEX-RRKCRQDMSA-L	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)([O-])[O-])O1	-218.01	C00360	cpd00294
cpd00177_c0	dADP	C10H13N5O9P2	1	DAEAPNUQQAICNR-RRKCRQDMSA-L	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)([O-])[O-])O1	-426.01	C00206	cpd00177
cpd00035_c0	L-Alanine	C3H7NO2	1	QNAYBMKLOCPYGJ-REOHCLBHSA-N	CC(N)C(=O)O	-87.92	C00041	cpd00035
cpd00135_m0	Homocysteine	C4H9NO2S	1	FFFHZYDWPBMWHY-VKHMYHEASA-N	NC(CCS)C(=O)O	-81.774	C00155	cpd00135
cpd14882_c0	alpha-Linolenoyl-ACP	C18H29ORS	1				C16161	cpd14882
cpd00035_e0	L-Alanine	C3H7NO2	1	QNAYBMKLOCPYGJ-REOHCLBHSA-N	CC(N)C(=O)O	-87.92	C00041	cpd00035
cpd00043_c0	UDP-galactose	C15H22N2O17P2	1	HSCJRCZFDFQWRP-LNYDKVEPSA-L	O=c1nc([O-])ccn1C1OC(COP(=O)([O-])OP(=O)(O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O	-762.55	C00052	cpd00043
cpd01357_c0	(R)-Mandelate	C8H7O3	1	IWYDHOAUDWTVEP-SSDOTTSWSA-M	O=C([O-])C(O)c1ccccc1	-87.92	C01983	cpd01357
M-cerb1c-c_c0	cerebrin 1 (comp. C)	*	1					cpd00000
cpd03122_m0	(S)-Hydroxyhexanoyl-CoA	C27H43N7O18P3S	1	VAAHKRMGOFIORX-DWUFXMDISA-J	CCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-817.39	C05268	cpd03122
cpd11494_c0	Acetyl-ACP	C2H3ORS	1				C03939	cpd11494
M-cerb1a-c_c0	cerebrin 1 (comp. A)	*	1					cpd00000
cpd14938_c0	3-Oxostearoyl-[acp]	C18H33O2RS	1				C16219	cpd14938
cpd16551_c0	Aflatoxin G2	C17H14O7	1	WPCVRWVBBXIRMA-WNWIJWBNSA-N	COc1cc2c(c3oc(=O)c4c(c13)CCOC4=O)C1CCOC1O2	-159.69	C16754	cpd16551
cpd01063_c0	Guaiacol	C7H8O2	1	LHGVFZTZFXWLCP-UHFFFAOYSA-N	COc1ccccc1O	-34.73	C01502	cpd01063
cpd01063_e0	Guaiacol	C7H8O2	1	LHGVFZTZFXWLCP-UHFFFAOYSA-N	COc1ccccc1O	-34.73	C01502	cpd01063
cpd00180_c0	Oxalate	C2O4	1	MUBZPKHOEPUJKR-UHFFFAOYSA-L	O=C([O-])C(=O)[O-]	-161	C00209	cpd00180
cpd02030_c0	3-phosphoshikimate	C7H9O8P	1	QYOJSKGCWNAKGW-PBXRRBTRSA-K	O=C([O-])C1=CC(OP(=O)([O-])[O-])C(O)C(O)C1	-383.79	C03175	cpd02030
cpd00135_c0	Homocysteine	C4H9NO2S	1	FFFHZYDWPBMWHY-VKHMYHEASA-N	NC(CCS)C(=O)O	-81.774	C00155	cpd00135
cpd03285_c0	3-Sulfopyruvate	C3H2O6S	1	BUTHMSUEBYPMKJ-UHFFFAOYSA-L	O=C([O-])C(=O)CS(=O)(=O)[O-]	-231.172	C05528	cpd03285
cpd00180_e0	Oxalate	C2O4	1	MUBZPKHOEPUJKR-UHFFFAOYSA-L	O=C([O-])C(=O)[O-]	-161	C00209	cpd00180
cpd00035_m0	L-Alanine	C3H7NO2	1	QNAYBMKLOCPYGJ-REOHCLBHSA-N	CC(N)C(=O)O	-87.92	C00041	cpd00035
cpd01066_e0	L-Iditol	C6H14O6	1	FBPFZTCFMRRESA-UNTFVMJOSA-N	OCC(O)C(O)C(O)C(O)CO	-225.44	C01507	cpd01066
cpd02642_c0	N-5-phosphoribosyl-anthranilate	C12H14NO9P	1	PMFMJXPRNJUYMB-GWOFURMSSA-K	O=C([O-])c1ccccc1NC1OC(COP(=O)([O-])[O-])C(O)C1O	-393.15	C04302	cpd02642
cpd00742_c0	Allophanate	C2H3N2O3	1	AVWRKZWQTYIKIY-UHFFFAOYSA-M	N=C([O-])NC(=O)O	-127.56	C01010	cpd00742
cpd14614_m0	2,3-Dimethyl-5-phytylquinol	C28H48O2	1	SUFZKUBNOVDJRR-WGEODTKDSA-N	CC(=CCc1cc(O)c(C)c(C)c1O)CCCC(C)CCCC(C)CCCC(C)C	-8.93	C15883	cpd14614
M-c4hcoa-m_m0	3-hydroxybutyryl-CoA	*	1					cpd00000
cpd14515_c0	5,7,24(28)-Ergostatrienol	C28H44O	1	ZEPNVCGPJXYABB-LSYBVYQNSA-N	C=C(CCC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C)C(C)C	51.08	C15778	cpd14515
M-c161car-m_m0	hexadecenoyl-carnitine	*	1					cpd00000
cpd00609_c0	D-Glucarate	C6H8O8	1	DSLZVSRJTYRBFB-LLEIAEIESA-L	O=C([O-])C(O)C(O)C(O)C(O)C(=O)[O-]	-311.88	C00818	cpd00609
cpd01777_c0	Phosphoribosyl-AMP	C15H21N5O14P2	1	RTQMRTSPTLIIHM-KEOHHSTQSA-J	N=c1c2ncn(C3OC(COP(=O)([O-])[O-])C(O)C3O)c2ncn1C1OC(COP(=O)([O-])[O-])C(O)C1O	-599.22	C02741	cpd01777
cpd00383_c0	Shikimate	C7H9O5	1	JXOHGGNKMLTUBP-HSUXUTPPSA-M	O=C([O-])C1=CC(O)C(O)C(O)C1	-171.29	C00493	cpd00383
cpd11912_c0	tRNA-Glu	C10H12N5O3R	1				C01641	cpd11912
cpd00976_c0	dIDP	C10H12N4O10P2	1	BKUSIKGSPSFQAC-RRKCRQDMSA-L	O=P([O-])(O)OP(=O)(O)OCC1OC(n2cnc3c([O-])ncnc32)CC1O	-481.74	C01344	cpd00976
cpd11624_c0	Lecithin	C10H18NO8PR2	1				C00157	cpd11624
cpd11624_e0	Lecithin	C10H18NO8PR2	1				C00157	cpd11624
cpd00712_m0	2-Dehydropantoate	C6H9O4	1	PKVVTUWHANFMQC-UHFFFAOYSA-M	CC(C)(CO)C(=O)C(=O)[O-]	-149.1	C00966	cpd00712
cpd00103_c0	PRPP	C5H10O14P3	1	PQGCEDQWHSBAJP-TXICZTDVSA-J	O=P([O-])([O-])OCC1OC(OP(=O)(O)OP(=O)([O-])[O-])C(O)C1O	-814.62	C00119	cpd00103
cpd00920_c0	4-(2-Aminophenyl)-2,4-dioxobutanoate	C10H8NO4	1	CAOVWYZQMPNAFJ-UHFFFAOYSA-M	Nc1ccccc1C(=O)CC(=O)C(=O)[O-]	-101.71	C01252	cpd00920
cpd00930_c0	imidazole acetol-phosphate	C6H8N2O5P	1	YCFFMSOLUMRAMD-UHFFFAOYSA-L	O=C(COP(=O)([O-])[O-])Cc1cnc[nH]1	-242.14	C01267	cpd00930
cpd01646_m0	2-Isopropylmalate	C7H10O5	1	BITYXLXUCSKTJS-UHFFFAOYSA-L	CC(C)C(O)(CC(=O)[O-])C(=O)[O-]	-201.18	C02504	cpd01646
cpd14544_c0	4alpha-Methylzymosterol-4-carboxylate	C29H45O3	1	MYWAIWDQTCHPTH-XQTRBMGCSA-M	CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)(C(=O)[O-])C1CC3	-36.57	C15808	cpd14544
cpd03572_m0	(S)-3-Hydroxyisobutyryl-CoA	C25H39N7O18P3S	1	WWEOGFZEFHPUAM-UQCJFRAESA-J	CC(CO)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-820.63	C06000	cpd03572
cpd03704_c0	dIMP	C10H12N4O7P	1	PHNGFPPXDJJADG-RRKCRQDMSA-L	O=P([O-])(O)OCC1OC(n2cnc3c([O-])ncnc32)CC1O	-273.74	C06196	cpd03704
cpd11652_c0	Phosphatidylglycerol	C8H12O10PR2	1				C00344	cpd11652
cpd00943_c0	Inositol 1,3,4,5,6-pentakisphosphate	C6H12O21P5	1	CTPQAXVNYGZUAJ-KXXVROSKSA-D	O=P([O-])([O-])OC1C(O)C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C1OP(=O)([O-])[O-]	-1282.46	C01284	cpd00943
cpd11652_m0	Phosphatidylglycerol	C8H12O10PR2	1				C00344	cpd11652
cpd02701_c0	S-Adenosyl-4-methylthio-2-oxobutanoate	C15H19N5O6S	1	UOKVQQMBGVMXPU-CJPDYEHRSA-N	C[S+](CCC(=O)C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	-91.4	C04425	cpd02701
cpd01419_c0	Ureidoglycine	C3H7N3O3	1	VTFWFHCECSOPSX-SFOWXEAESA-N	N=C(O)NC(N)C(=O)O	-128.73	C02091	cpd01419
cpd03455_c0	3-Mercaptolactate	C3H5O3S	1	OLQOVQTWRIJPRE-REOHCLBHSA-M	O=C([O-])C(O)CS	-118.644	C05823	cpd03455
cpd02701_m0	S-Adenosyl-4-methylthio-2-oxobutanoate	C15H19N5O6S	1	UOKVQQMBGVMXPU-CJPDYEHRSA-N	C[S+](CCC(=O)C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	-91.4	C04425	cpd02701
M-i5p-e_c0	generated i5p_e	*	1					cpd00000
cpd01628_e0	Vitamin E	C29H50O2	1	GVJHHUAWPYXKBD-IEOSBIPESA-N	Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2	-22.61	C02477	cpd01628
cpd01628_c0	Vitamin E	C29H50O2	1	GVJHHUAWPYXKBD-IEOSBIPESA-N	Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2	-22.61	C02477	cpd01628
M-gdmipc-c_c0	Galactosyl-Dimannosyl-inositol-P-ceramide	*	1					cpd00000
cpd00869_m0	4-methylthio 2-oxobutyrate	C5H7O3S	1	SXFSQZDSUWACKX-UHFFFAOYSA-M	CSCCC(=O)C(=O)[O-]	-100.68	C01180	cpd00869
cpd01775_c0	Phosphoribosyl-ATP	C15H21N5O20P4	1	RKNHJBVBFHDXGR-KEOHHSTQSA-I	N=c1c2ncn(C3OC(COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])C(O)C3O)c2ncn1C1OC(COP(=O)([O-])[O-])C(O)C1O	-1015.22	C02739	cpd01775
cpd02083_m0	CoproporphyrinogenIII	C36H40N4O8	1	NIUVHXTXUXOFEB-UHFFFAOYSA-J	Cc1c2[nH]c(c1CCC(=O)[O-])Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(C)c1CCC(=O)[O-])C2		C03263	cpd02083
cpd00137_m0	Citrate	C6H5O7	1	KRKNYBCHXYNGOX-UHFFFAOYSA-K	O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-]	-280.44	C00158	cpd00137
cpd03372_m0	Homoisocitrate	C7H7O7	1	OEJZZCGRGVFWHK-WVZVXSGGSA-K	O=C([O-])CCC(C(=O)[O-])C(O)C(=O)[O-]	-277.4	C05662	cpd03372
cpd00160_c0	Cholesterol	C27H46O	1	HVYWMOMLDIMFJA-DPAQBDIFSA-N	CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	15.57	C00187	cpd00160
cpd02439_c0	2-Dehydro-3-deoxy-D-glucarate	C6H6O7	1	QUURPCHWPQNNGL-OKKQSCSOSA-L	O=C([O-])C(=O)CC(O)C(O)C(=O)[O-]	-263.36	C03921	cpd02439
cpd03123_m0	3-Oxohexanoyl-CoA	C27H41N7O18P3S	1	NFOYYXQAVVYWKV-UHFFFAOYSA-J	CCCC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-809.37	C05269	cpd03123
cpd00137_e0	Citrate	C6H5O7	1	KRKNYBCHXYNGOX-UHFFFAOYSA-K	O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-]	-280.44	C00158	cpd00137
cpd11255_c0	1,2-dihydroxy-3-keto-5-methylthiopentene	C6H10O3S	1	CILXJJLQPTUUSS-XQRVVYSFSA-N	CSCCC(=O)C(O)=CO	-76.09	C15606	cpd11255
cpd02083_c0	CoproporphyrinogenIII	C36H40N4O8	1	NIUVHXTXUXOFEB-UHFFFAOYSA-J	Cc1c2[nH]c(c1CCC(=O)[O-])Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(C)c1CCC(=O)[O-])C2		C03263	cpd02083
cpd00137_c0	Citrate	C6H5O7	1	KRKNYBCHXYNGOX-UHFFFAOYSA-K	O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-]	-280.44	C00158	cpd00137
cpd00824_c0	Sphinganine 1-phosphate	C18H40NO5P	1	YHEDRJPUIRMZMP-ZWKOTPCHSA-M	CCCCCCCCCCCCCCCC(O)C(N)COP(=O)([O-])O	-270.94	C01120	cpd00824
cpd02961_c0	Dihydroneopterin	C9H13N5O4	1	YQIFAMYNGGOTFB-XINAWCOVSA-N	N=c1nc(O)c2c([nH]1)NCC(C(O)C(O)CO)=N2	-75.95	C04874	cpd02961
cpd00869_c0	4-methylthio 2-oxobutyrate	C5H7O3S	1	SXFSQZDSUWACKX-UHFFFAOYSA-M	CSCCC(=O)C(=O)[O-]	-100.68	C01180	cpd00869
cpd03037_c0	7-Dehydrodesmosterol	C27H42O	1	RUSSPKPUXDSHNC-HBSMUTCNSA-N	CC(C)=CCCC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C	51.93	C05107	cpd03037
cpd11477_c0	(2E)-Hexadecenoyl-[acp]	C16H29ORS	1				C05763	cpd11477
cpd00284_e0	6-Phospho-D-gluconate	C6H11O10P	1	BIRSGZKFKXLSJQ-SQOUGZDYSA-K	O=C([O-])C(O)C(O)C(O)C(O)COP(=O)([O-])[O-]	-481.16	C00345	cpd00284
cpd00284_c0	6-Phospho-D-gluconate	C6H11O10P	1	BIRSGZKFKXLSJQ-SQOUGZDYSA-K	O=C([O-])C(O)C(O)C(O)C(O)COP(=O)([O-])[O-]	-481.16	C00345	cpd00284
cpd02720_c0	5-Amino-6--5-phosphoribitylaminouracil	C9H16N4O9P	1	RQRINYISXYAZKL-RPDRRWSUSA-L	Nc1c([O-])nc([O-])nc1NCC(O)C(O)C(O)COP(=O)(O)O	-402.07	C04454	cpd02720
cpd00863_c0	beta-D-Glucose 6-phosphate	C6H12O9P	1	NBSCHQHZLSJFNQ-VFUOTHLCSA-L	O=P([O-])([O-])OCC1OC(O)C(O)C(O)C1O	-430.78	C01172	cpd00863
cpd02187_m0	Methacrylyl-CoA	C25H37N7O17P3S	1	NPALUEYCDZWBOV-NDZSKPAWSA-J	C=C(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-764.81	C03460	cpd02187
cpd03128_c0	Decanoyl-CoA	C31H51N7O17P3S	1	CNKJPHSEFDPYDB-HSJNEKGZSA-J	CCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-772.87	C05274	cpd03128
cpd00013_m0	NH3	H4N	1	QGZKDVFQNNGYKY-UHFFFAOYSA-O	[NH4+]	-18.97	C00014	cpd00013
cpd00712_c0	2-Dehydropantoate	C6H9O4	1	PKVVTUWHANFMQC-UHFFFAOYSA-M	CC(C)(CO)C(=O)C(=O)[O-]	-149.1	C00966	cpd00712
cpd00013_c0	NH3	H4N	1	QGZKDVFQNNGYKY-UHFFFAOYSA-O	[NH4+]	-18.97	C00014	cpd00013
cpd00102_c0	Glyceraldehyde3-phosphate	C3H6O6P	1	LXJXRIRHZLFYRP-VKHMYHEASA-L	O=CC(O)COP(=O)([O-])[O-]	-319.2	C00118	cpd00102
cpd01647_m0	2-Phenylacetamide	C8H9NO	1	LSBDFXRDZJMBSC-UHFFFAOYSA-N	N=C(O)Cc1ccccc1	-7.44	C02505	cpd01647
cpd03426_c0	Sirohydrochlorin	C42H38N4O16	1	KWIZRXMMFRBUML-AHGFGAHVSA-F	CC1(CC(=O)[O-])c2cc3[nH]c(cc4nc(cc5[nH]c(cc(n2)C1CCC(=O)[O-])C(C)(CC(=O)[O-])C5CCC(=O)[O-])c(CC(=O)[O-])c4CCC(=O)[O-])c(CCC(=O)[O-])c3CC(=O)[O-]		C05778	cpd03426
cpd00438_m0	Deoxyadenosine	C10H13N5O3	1	OLXZPDWKRNYJJZ-RRKCRQDMSA-N	Nc1ncnc2c1ncn2C1CC(O)C(CO)O1	-5.51	C00559	cpd00438
cpd00013_e0	NH3	H4N	1	QGZKDVFQNNGYKY-UHFFFAOYSA-O	[NH4+]	-18.97	C00014	cpd00013
M-c161car-c_c0	hexadecenoyl-carnitine	*	1					cpd00000
cpd00438_c0	Deoxyadenosine	C10H13N5O3	1	OLXZPDWKRNYJJZ-RRKCRQDMSA-N	Nc1ncnc2c1ncn2C1CC(O)C(CO)O1	-5.51	C00559	cpd00438
cpd00911_e0	6-phospho-D-glucono-1-5-lactone	C6H10O9P	1	IJOJIVNDFQSGAB-SQOUGZDYSA-L	O=C1OC(COP(=O)([O-])[O-])C(O)C(O)C1O	-428.52	C01236	cpd00911
cpd00038_m0	GTP	C10H13N5O14P3	1	XKMLYUALXHKNFT-UUOKFMHZSA-K	N=c1nc([O-])c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])C(O)C3O)c2[nH]1	-724.3	C00044	cpd00038
cpd00911_c0	6-phospho-D-glucono-1-5-lactone	C6H10O9P	1	IJOJIVNDFQSGAB-SQOUGZDYSA-L	O=C1OC(COP(=O)([O-])[O-])C(O)C(O)C1O	-428.52	C01236	cpd00911
cpd00885_e0	Phytate	C6H12O24P6	1	IMQLKJBTEOYOSI-GPIVLXJGSA-B	O=P([O-])([O-])OC1C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C1OP(=O)([O-])[O-]	-1494.96	C01204	cpd00885
cpd00038_c0	GTP	C10H13N5O14P3	1	XKMLYUALXHKNFT-UUOKFMHZSA-K	N=c1nc([O-])c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])C(O)C3O)c2[nH]1	-724.3	C00044	cpd00038
cpd03119_m0	3-Oxodecanoyl-CoA	C31H49N7O18P3S	1	AZCVXMAPLHSIKY-UHFFFAOYSA-J	CCCCCCCC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-802.89	C05265	cpd03119
cpd00182_c0	Adenosine	C10H13N5O4	1	OIRDTQYFTABQOQ-KQYNXXCUSA-N	Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O	-45.35	C00212	cpd00182
cpd00327_m0	strcoa	C39H67N7O17P3S	1	SIARJEKBADXQJG-LFZQUHGESA-J	CCCCCCCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-759.91	C00412	cpd00327
cpd00023_e0	L-Glutamate	C5H8NO4	1	WHUUTDBJXJRKMK-VKHMYHEASA-M	NC(CCC(=O)[O-])C(=O)O	-164.13	C00025	cpd00023
cpd09879_c0	S-(Hydroxymethyl)glutathione	C11H18N3O7S	1	PIUSLWSYOYFRFR-BQBZGAKWSA-M	NC(CCC([O-])=NC(CSCO)C(O)=NCC(=O)O)C(=O)O	-251.32	C14180	cpd09879
cpd03128_m0	Decanoyl-CoA	C31H51N7O17P3S	1	CNKJPHSEFDPYDB-HSJNEKGZSA-J	CCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-772.87	C05274	cpd03128
cpd00346_c0	L-Aspartate4-semialdehyde	C4H7NO3	1	HOSWPDPVFBCLSY-VKHMYHEASA-N	NC(CC=O)C(=O)O	-113.05	C00441	cpd00346
cpd00023_c0	L-Glutamate	C5H8NO4	1	WHUUTDBJXJRKMK-VKHMYHEASA-M	NC(CCC(=O)[O-])C(=O)O	-164.13	C00025	cpd00023
cpd00023_m0	L-Glutamate	C5H8NO4	1	WHUUTDBJXJRKMK-VKHMYHEASA-M	NC(CCC(=O)[O-])C(=O)O	-164.13	C00025	cpd00023
cpd01398_c0	Linoleoyl-CoA	C39H63N7O17P3S	1	YECLLIMZHNYFCK-RRNJGNTNSA-J	CCCCCC=CCC=CCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-715.19	C02050	cpd01398
M-mipc-c_c0	mannose-inositol-P-ceramide	*	1					cpd00000
cpd00327_c0	strcoa	C39H67N7O17P3S	1	SIARJEKBADXQJG-LFZQUHGESA-J	CCCCCCCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-759.91	C00412	cpd00327
cpd00283_c0	Geranyldiphosphate	C10H18O7P2	1	GVVPGTZRZFNKDS-JXMROGBWSA-L	CC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-411.09	C00341	cpd00283
cpd12052_m0	Apocytochrome c	C8H12N4O4R4S2	1				C02248	cpd12052
cpd00033_c0	Glycine	C2H5NO2	1	DHMQDGOQFOQNFH-UHFFFAOYSA-N	NCC(=O)O	-87.73	C00037	cpd00033
cpd11470_c0	Octanoyl-ACP	C8H15ORS	1				C05752	cpd11470
M-c4hacp-c_c0	3-hydroxybutyryl-[acp]	*	1					cpd00000
cpd00486_c0	Indoleacetaldehyde	C10H9NO	1	WHOOUMGHGSPMGR-UHFFFAOYSA-N	O=CCc1c[nH]c2ccccc12	28.87	C00637	cpd00486
cpd03120_m0	(S)-Hydroxyoctanoyl-CoA	C29H47N7O18P3S	1	ATVGTMKWKDUCMS-OTOYJEMWSA-J	CCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-814.15	C05266	cpd03120
cpd11490_c0	3-oxooctanoyl-acp	C8H13O2RS	1				C05750	cpd11490
cpd00033_e0	Glycine	C2H5NO2	1	DHMQDGOQFOQNFH-UHFFFAOYSA-N	NCC(=O)O	-87.73	C00037	cpd00033
cpd00033_m0	Glycine	C2H5NO2	1	DHMQDGOQFOQNFH-UHFFFAOYSA-N	NCC(=O)O	-87.73	C00037	cpd00033
cpd00261_e0	L-Lyxulose	C5H10O5	1	ZAQJHHRNXZUBTE-WVZVXSGGSA-N	O=C(CO)C(O)C(O)CO	-181	C00312	cpd00261
cpd00517_c0	1-Acyl-sn-glycerol 3-phosphate	C4H7O7PR	1	WRGQSWVCFNIUNZ-GDCKJWNLSA-N	CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)O		C00681	cpd00517
cpd00261_c0	L-Lyxulose	C5H10O5	1	ZAQJHHRNXZUBTE-WVZVXSGGSA-N	O=C(CO)C(O)C(O)CO	-181	C00312	cpd00261
cpd00009_m0	Phosphate	HO4P	1	NBIIXXVUZAFLBC-UHFFFAOYSA-L	O=P([O-])([O-])O	-261.974	C00009	cpd00009
